Student_ID,Gender,Age,Class,Attendance,Study_Hours,Assignments_Completed,Quiz_Score,Midterm_Marks,Final_Exam_Marks,Internet_Access,Parental_Education,Extra_Curricular,Sleep_Hours,Previous_Grade,Performance
87820,Female,21,10,79.1,4.5,13.8,45.4,83.0,50.7,Yes,Secondary,No,8.4,D,Poor
87821,Other,20,11,96.2,5.0,4.2,96.6,49.0,44.9,Yes,Secondary,Yes,8.0,A,Poor
87822,Other,15,12,82.6,3.7,0.3,82.8,63.6,97.7,No,Bachelor,Yes,5.2,A,Poor
87823,Male,16,10,59.6,9.8,5.9,40.1,85.4,71.3,No,Secondary,No,8.9,B,Poor
87824,Female,20,12,87.6,11.6,0.2,75.2,52.1,40.4,No,High School,Yes,9.0,D,Poor
87825,Male,22,11,80.5,3.5,10.4,48.9,48.6,69.6,Yes,Secondary,No,7.7,B,Poor
87826,Female,15,10,90.2,8.7,1.7,79.2,61.5,81.0,Yes,High School,No,8.7,D,Poor
87827,Other,18,10,78.9,4.6,0.7,95.5,56.7,69.4,No,Master,Yes,4.2,D,Poor
87828,Other,17,9,98.5,9.3,5.9,71.8,60.6,88.0,Yes,Master,Yes,5.0,A,Poor
87829,Male,15,12,67.9,6.5,9.6,50.1,59.7,93.5,No,Master,Yes,9.6,C,Poor
87830,Male,17,12,67.2,4.5,2.8,70.7,64.6,46.8,No,Secondary,Yes,7.4,A,Poor
87831,Male,22,10,58.7,3.1,10.9,78.3,60.3,65.2,No,High School,Yes,8.5,C,Poor
87832,Male,22,9,55.9,7.8,5.9,91.0,69.6,92.3,No,Secondary,No,9.2,D,Poor
87833,Male,15,10,73.0,3.5,4.1,61.5,94.6,41.8,Yes,Bachelor,No,6.9,C,Poor
87834,Male,21,12,64.7,6.9,9.6,89.7,88.8,97.4,No,Secondary,Yes,5.8,C,Poor
87835,Female,20,10,80.2,3.3,8.8,54.2,85.9,40.7,Yes,High School,Yes,8.9,C,Poor
87836,Other,18,10,94.2,9.9,12.4,82.1,49.1,87.1,Yes,Secondary,No,5.8,D,Poor
87837,Female,16,9,55.9,4.8,10.4,83.4,87.4,79.7,Yes,Master,No,7.7,A,Poor
87838,Other,21,9,99.9,9.1,5.5,68.3,91.7,84.9,No,Bachelor,No,7.5,D,Poor
87839,Male,22,12,68.0,4.6,8.7,65.7,72.9,40.6,No,High School,No,6.7,D,Poor
87840,Other,17,10,77.9,11.1,5.9,49.2,81.9,54.9,Yes,Master,No,8.5,C,Poor
87841,Female,20,12,83.3,7.3,14.1,92.0,60.6,98.6,No,Bachelor,Yes,6.0,B,Poor
87842,Female,15,11,86.2,4.1,3.8,95.8,69.5,76.7,No,Bachelor,Yes,4.3,C,Poor
87843,Female,16,10,84.7,10.3,1.4,48.7,71.9,58.1,Yes,Bachelor,Yes,9.7,B,Poor
87844,Female,22,12,84.9,1.5,8.6,84.0,70.8,62.4,Yes,High School,No,4.5,D,Poor
87845,Female,22,11,86.8,5.4,5.8,71.0,56.1,42.2,No,Bachelor,Yes,7.9,A,Poor
87846,Female,18,11,73.6,10.2,5.6,91.2,46.7,84.2,No,Bachelor,No,6.9,C,Poor
87847,Male,15,11,88.4,9.8,10.8,46.7,90.9,68.6,Yes,Bachelor,Yes,9.1,B,Poor
87848,Male,18,10,83.5,8.5,8.5,77.6,82.1,73.8,Yes,Bachelor,No,6.8,D,Poor
87849,Other,17,10,89.9,7.0,11.8,66.5,68.9,54.8,Yes,Secondary,Yes,6.3,D,Poor
87850,Other,21,9,85.3,6.4,0.2,61.4,88.6,87.8,No,Secondary,Yes,5.0,B,Poor
87851,Male,17,11,93.6,10.6,6.1,81.2,41.4,95.0,No,Bachelor,No,6.5,D,Poor
87852,Male,16,11,92.7,9.7,2.0,67.5,86.7,82.9,Yes,High School,Yes,4.7,D,Poor
87853,Male,18,9,75.9,3.5,9.2,63.9,64.2,58.4,No,Master,Yes,6.7,A,Poor
87854,Other,17,12,83.9,6.5,6.1,46.5,43.3,48.1,Yes,High School,Yes,9.6,A,Poor
87855,Male,20,9,88.5,7.3,6.1,59.2,49.1,66.2,No,Secondary,No,6.8,A,Poor
87856,Male,15,9,72.6,6.7,6.7,69.8,49.2,89.1,Yes,Secondary,No,6.5,C,Poor
87857,Other,15,12,87.5,4.3,2.6,82.4,43.2,54.0,No,Master,Yes,9.7,C,Poor
87858,Female,20,10,99.4,8.5,5.4,92.6,84.4,78.8,Yes,High School,No,9.6,D,Poor
87859,Other,22,11,63.1,9.2,5.9,69.6,58.7,88.8,Yes,Bachelor,No,8.3,C,Poor
87860,Female,20,12,91.4,9.7,10.1,86.7,50.9,99.8,Yes,Bachelor,No,7.5,A,Poor
87861,Other,16,9,93.9,11.3,6.2,94.8,57.6,56.2,Yes,High School,Yes,8.9,D,Poor
87862,Female,18,10,89.9,4.9,4.0,48.6,69.9,83.1,Yes,High School,Yes,6.9,C,Poor
87863,Female,22,12,62.2,6.9,6.0,90.1,93.0,88.9,Yes,Secondary,No,9.9,A,Poor
87864,Male,22,11,92.7,1.9,13.6,57.9,53.0,81.9,No,Bachelor,Yes,6.9,B,Poor
87865,Male,15,10,93.7,11.3,8.9,96.8,56.9,91.1,Yes,Secondary,No,8.6,D,Poor
87866,Male,20,9,64.9,8.6,10.0,84.7,67.2,91.6,No,Secondary,No,6.1,C,Poor
87867,Other,20,12,77.1,8.0,13.7,90.1,59.3,65.5,Yes,High School,Yes,7.4,C,Poor
87868,Male,20,11,75.3,5.5,9.9,84.4,40.3,49.4,Yes,Bachelor,No,8.4,B,Poor
87869,Female,22,10,76.5,9.1,6.1,62.2,67.6,64.8,No,Bachelor,No,4.9,C,Poor
87870,Other,18,10,91.8,7.9,2.5,48.0,43.2,80.7,No,Master,Yes,4.8,A,Poor
87871,Male,22,11,80.1,11.8,14.2,68.6,93.3,42.2,No,High School,Yes,9.5,A,Poor
87872,Female,20,12,69.4,9.2,13.5,57.1,70.0,88.9,Yes,Bachelor,Yes,8.4,C,Poor
87873,Female,16,10,89.4,6.2,11.1,73.6,97.5,72.0,Yes,Bachelor,No,9.0,A,Poor
87874,Male,15,11,79.3,7.5,0.6,82.3,42.2,42.4,Yes,High School,No,5.8,B,Poor
87875,Male,22,9,62.2,9.3,2.7,48.3,65.2,61.9,Yes,Secondary,No,5.0,C,Poor
87876,Female,18,10,59.5,9.0,0.3,51.2,48.0,84.1,No,High School,No,9.8,C,Poor
87877,Other,17,12,79.7,1.9,12.5,40.7,54.6,84.7,Yes,Bachelor,No,4.4,B,Poor
87878,Other,20,12,79.9,9.4,12.8,70.8,69.9,72.4,No,Secondary,Yes,6.6,D,Poor
87879,Female,20,12,78.2,3.1,14.7,64.8,55.0,66.1,Yes,Secondary,Yes,4.8,C,Poor
87880,Other,15,11,65.4,4.0,1.7,51.1,78.9,57.5,No,Bachelor,No,5.6,A,Poor
87881,Male,16,12,81.2,10.7,11.7,54.7,97.6,71.5,No,Bachelor,Yes,4.1,D,Poor
87882,Other,16,12,57.7,10.9,7.3,72.2,96.9,89.4,Yes,Secondary,Yes,4.5,B,Poor
87883,Female,17,11,85.8,8.3,7.1,62.3,74.7,41.3,No,High School,No,8.6,A,Poor
87884,Other,18,11,78.9,11.7,5.7,95.8,91.4,96.9,No,Master,No,7.4,D,Poor
87885,Other,20,9,86.9,2.8,12.3,40.1,61.8,67.7,No,Bachelor,No,4.3,B,Poor
87886,Other,22,12,85.9,3.2,0.4,57.1,44.6,64.2,Yes,High School,Yes,5.9,C,Poor
87887,Male,21,10,79.8,9.7,3.7,85.0,74.3,86.2,Yes,Master,Yes,5.7,C,Poor
87888,Female,16,11,71.1,8.0,3.1,83.9,54.9,69.5,No,Secondary,Yes,9.0,D,Poor
87889,Female,21,11,81.1,5.4,6.3,78.4,46.9,76.8,Yes,High School,No,5.7,B,Poor
87890,Male,22,10,84.2,9.4,10.7,98.2,55.1,43.0,Yes,Bachelor,Yes,8.9,A,Poor
87891,Male,15,11,86.7,9.4,6.6,84.4,72.6,95.6,No,Secondary,No,7.0,B,Poor
87892,Female,20,10,66.3,7.3,9.6,86.0,68.9,77.6,Yes,High School,No,6.0,B,Poor
87893,Female,22,11,76.4,6.7,3.3,76.9,52.9,59.8,No,Secondary,No,4.8,B,Poor
87894,Female,15,10,64.5,3.7,8.1,62.8,65.3,52.7,No,Bachelor,No,9.1,D,Poor
87895,Female,21,10,76.3,1.8,3.5,54.6,66.6,41.5,Yes,Bachelor,Yes,7.8,C,Poor
87896,Female,20,9,56.6,9.4,11.8,80.2,84.7,61.2,Yes,Secondary,Yes,5.2,D,Poor
87897,Other,19,12,95.6,4.5,11.7,88.7,60.3,77.7,No,High School,Yes,6.4,B,Poor
87898,Male,19,10,96.2,9.4,8.7,88.3,72.5,94.2,No,High School,Yes,6.5,A,Poor
87899,Other,15,10,90.5,8.9,3.6,59.1,50.1,61.7,Yes,Bachelor,No,5.1,B,Poor
87900,Other,22,12,82.7,10.5,13.5,54.4,90.8,68.1,Yes,Master,No,9.1,C,Poor
87901,Other,22,10,84.3,7.9,13.1,59.5,42.6,66.8,No,High School,No,5.9,A,Poor
87902,Female,18,12,59.6,5.1,4.1,47.8,50.5,50.7,No,Secondary,No,7.7,D,Poor
87903,Male,20,10,87.3,1.6,3.3,59.6,55.1,76.6,No,High School,No,8.7,D,Poor
87904,Female,22,9,79.1,9.5,0.1,89.8,82.9,88.9,No,Bachelor,No,5.0,B,Poor
87905,Female,22,12,58.8,5.4,13.0,80.9,59.7,44.6,Yes,High School,No,5.8,A,Poor
87906,Male,19,9,86.3,10.4,0.5,91.2,58.0,57.1,No,High School,Yes,7.1,D,Poor
87907,Male,17,9,70.9,7.0,9.9,57.0,83.8,55.5,No,Master,Yes,8.9,C,Poor
87908,Other,15,9,74.6,7.6,9.3,82.7,55.6,67.6,No,Bachelor,Yes,4.1,D,Poor
87909,Other,22,10,74.5,6.1,9.7,80.3,60.8,87.2,No,Master,Yes,9.4,A,Poor
87910,Female,18,10,88.0,11.4,2.5,52.5,84.1,50.9,Yes,High School,Yes,4.2,B,Poor
87911,Male,15,10,72.9,8.2,0.3,40.2,40.6,78.4,No,Bachelor,Yes,6.2,B,Poor
87912,Other,19,11,93.6,2.3,13.4,64.4,68.7,57.9,No,Secondary,No,7.8,D,Poor
87913,Male,20,9,90.0,7.4,9.3,85.9,86.6,58.8,No,Secondary,Yes,8.0,A,Poor
87914,Female,15,11,85.5,4.7,0.8,59.0,50.3,62.7,Yes,Bachelor,No,8.5,A,Poor
87915,Male,17,9,84.5,1.0,5.5,99.9,65.9,86.1,Yes,High School,No,9.6,C,Poor
87916,Male,18,12,89.6,10.0,8.4,57.6,80.8,52.9,Yes,Bachelor,Yes,7.7,C,Poor
87917,Female,22,12,83.6,1.0,14.2,98.8,57.7,98.1,No,Secondary,No,8.2,C,Poor
87918,Other,15,12,84.5,9.3,14.2,58.0,66.2,81.5,No,Secondary,Yes,4.8,A,Poor
87919,Other,21,9,82.2,9.0,11.7,72.6,77.7,93.1,Yes,Master,Yes,8.0,C,Poor
87920,Other,17,12,80.9,3.9,10.0,67.2,46.9,74.0,No,Bachelor,No,9.2,B,Poor
87921,Female,20,9,95.2,9.0,4.8,42.0,76.0,47.1,Yes,High School,No,8.4,B,Poor
87922,Other,21,10,80.0,5.7,4.2,95.5,44.9,77.6,No,High School,No,8.1,C,Poor
87923,Male,22,10,84.8,3.9,4.7,97.5,65.1,79.1,No,High School,No,9.2,B,Poor
87924,Female,15,10,64.6,6.2,0.9,85.4,47.5,84.4,Yes,Master,Yes,9.6,A,Poor
87925,Female,17,9,66.4,2.7,11.2,67.8,67.0,87.9,Yes,Secondary,Yes,7.7,B,Poor
87926,Female,16,10,64.8,8.9,12.2,86.2,71.6,88.3,No,High School,Yes,8.8,A,Poor
87927,Other,21,9,74.4,8.0,13.7,97.4,70.6,60.9,No,High School,No,5.6,B,Poor
87928,Other,20,12,70.9,1.0,0.2,86.9,61.2,67.2,No,High School,Yes,8.9,A,Poor
87929,Other,22,12,79.0,3.6,0.7,50.6,92.2,64.2,Yes,Bachelor,No,5.5,C,Poor
87930,Female,21,11,56.9,11.6,4.0,64.6,91.0,53.3,No,Secondary,No,7.6,A,Poor
87931,Female,22,10,67.9,6.3,11.3,51.4,61.9,90.1,Yes,Master,Yes,7.6,D,Poor
87932,Female,21,10,90.2,2.7,11.0,96.4,50.2,85.9,No,Bachelor,Yes,5.7,D,Poor
87933,Female,20,11,70.9,4.0,4.2,53.3,59.3,66.5,Yes,Bachelor,Yes,8.1,B,Poor
87934,Female,15,12,74.0,7.6,8.8,51.6,68.7,41.8,Yes,Secondary,Yes,4.2,C,Poor
87935,Female,16,12,78.3,9.2,4.2,79.6,53.0,86.8,Yes,Master,No,4.7,C,Poor
87936,Other,18,9,93.6,2.3,9.5,79.4,61.2,48.6,Yes,Secondary,No,4.9,D,Poor
87937,Male,16,12,93.4,9.3,3.6,51.8,46.6,42.6,Yes,Bachelor,Yes,8.0,D,Poor
87938,Male,17,11,88.8,8.9,13.2,69.6,61.0,79.3,No,Bachelor,Yes,9.5,D,Poor
87939,Other,17,10,61.5,2.1,9.9,88.7,76.1,84.8,No,Master,No,8.0,C,Poor
87940,Female,20,9,67.0,10.4,8.4,85.1,79.1,87.5,No,High School,No,4.5,C,Poor
87941,Male,18,9,66.5,7.3,8.1,51.1,88.7,92.8,No,Secondary,Yes,7.2,B,Poor
87942,Other,16,10,82.5,2.7,1.1,42.4,66.8,90.9,Yes,High School,No,7.7,D,Poor
87943,Female,22,9,87.2,6.3,12.0,49.3,65.4,81.5,Yes,Bachelor,Yes,9.4,C,Poor
87944,Female,21,10,88.9,8.6,0.1,89.8,74.6,74.2,No,Secondary,Yes,9.7,D,Poor
87945,Female,18,11,91.3,6.4,6.4,79.8,93.8,93.4,Yes,Bachelor,Yes,8.1,D,Poor
87946,Male,17,9,85.7,11.1,0.3,56.4,99.6,45.7,Yes,Bachelor,Yes,9.2,C,Poor
87947,Female,19,11,68.7,8.2,6.6,49.0,70.2,47.8,Yes,Secondary,Yes,7.8,B,Poor
87948,Other,17,11,69.1,11.9,9.6,71.9,92.6,100.0,Yes,Bachelor,No,4.1,C,Poor
87949,Female,22,9,97.5,9.1,2.3,73.8,84.4,85.8,Yes,Master,Yes,6.2,C,Poor
87950,Male,19,9,77.1,2.9,14.8,67.1,91.5,57.8,Yes,High School,No,4.7,B,Poor
87951,Other,21,9,87.0,7.3,6.3,72.4,71.9,87.8,Yes,Master,Yes,4.9,A,Poor
87952,Other,20,11,89.6,3.4,8.5,65.3,83.0,87.4,No,Bachelor,Yes,4.7,B,Poor
87953,Female,22,9,71.3,10.9,7.3,99.6,88.2,90.3,Yes,Bachelor,No,7.4,B,Poor
87954,Male,17,10,88.7,1.8,1.8,93.3,81.7,43.8,No,Bachelor,Yes,6.6,C,Poor
87955,Male,17,12,69.2,8.9,1.9,80.9,63.4,78.1,No,High School,No,5.7,B,Poor
87956,Female,16,10,71.2,4.6,1.0,42.6,81.1,92.1,No,High School,No,5.2,D,Poor
87957,Male,21,10,66.0,3.1,0.5,78.8,81.8,89.2,Yes,Master,Yes,9.1,C,Poor
87958,Female,21,12,89.4,9.5,8.0,69.9,43.8,61.2,Yes,Master,Yes,7.8,D,Poor
87959,Female,19,11,58.5,6.2,7.4,62.0,52.9,45.1,No,Master,No,5.7,C,Poor
87960,Male,20,10,70.0,2.2,10.1,40.9,51.2,93.7,Yes,Master,No,7.9,C,Poor
87961,Other,22,11,78.3,6.3,14.8,79.1,80.8,96.9,No,High School,Yes,8.9,B,Poor
87962,Male,22,9,75.7,1.3,4.3,90.8,97.0,78.1,Yes,Master,Yes,4.6,B,Poor
87963,Other,22,10,68.8,5.9,1.3,74.6,96.5,76.3,No,Secondary,Yes,4.6,B,Poor
87964,Female,21,9,78.8,5.8,9.7,59.3,86.5,67.0,Yes,High School,No,5.8,A,Poor
87965,Male,19,11,55.1,6.4,5.5,81.1,95.6,64.1,Yes,Master,No,4.4,B,Poor
87966,Other,18,12,80.1,3.7,7.1,58.3,70.5,95.0,No,Secondary,No,4.0,B,Poor
87967,Female,21,11,75.6,3.6,5.7,58.6,86.0,85.9,Yes,Master,No,6.5,A,Poor
87968,Male,18,9,58.4,7.3,14.4,91.6,65.5,93.9,Yes,Secondary,No,5.9,D,Poor
87969,Female,20,11,64.4,9.6,12.1,94.4,61.2,50.8,Yes,Secondary,Yes,6.7,C,Poor
87970,Female,20,12,88.6,11.2,2.5,95.9,43.8,47.2,Yes,Master,Yes,9.5,C,Poor
87971,Male,15,12,63.9,10.9,3.6,58.7,74.9,56.5,No,High School,Yes,6.1,C,Poor
87972,Other,18,9,87.4,4.0,11.6,58.5,64.8,83.3,No,Bachelor,No,8.0,D,Poor
87973,Female,22,9,96.2,1.7,3.1,78.1,77.3,66.9,Yes,High School,Yes,7.6,D,Poor
87974,Other,17,11,87.2,11.4,0.3,61.7,80.6,48.6,Yes,Bachelor,No,9.3,C,Poor
87975,Other,15,10,82.5,3.7,13.3,82.7,83.4,89.0,Yes,Secondary,Yes,4.5,B,Poor
87976,Male,15,10,68.0,7.4,3.2,74.1,86.7,85.8,No,Master,No,6.4,C,Poor
87977,Male,18,12,89.2,5.0,13.6,42.9,89.0,83.3,No,High School,No,6.8,D,Poor
87978,Other,20,9,76.0,9.0,3.2,85.4,51.2,54.8,No,Secondary,No,8.0,D,Poor
87979,Other,18,11,60.2,9.4,0.2,89.4,55.0,62.6,No,High School,Yes,8.1,C,Poor
87980,Male,18,12,70.4,2.3,11.8,81.2,98.6,82.4,Yes,Bachelor,No,5.2,A,Poor
87981,Other,19,11,95.3,6.2,9.9,74.2,53.6,45.1,No,Secondary,Yes,8.7,D,Poor
87982,Female,17,10,87.2,7.6,0.9,66.0,69.8,97.2,Yes,Secondary,Yes,9.0,C,Poor
87983,Other,17,9,94.8,4.4,3.8,88.0,87.7,84.7,No,High School,No,5.4,B,Poor
87984,Other,22,10,75.1,2.7,0.7,85.4,67.0,86.6,No,Secondary,Yes,4.8,B,Poor
87985,Other,19,11,72.2,9.7,14.9,51.2,44.5,50.4,Yes,Secondary,No,6.0,B,Poor
87986,Female,17,12,99.4,9.8,3.8,67.6,94.6,92.1,No,High School,No,9.5,B,Poor
87987,Male,18,10,68.0,5.3,8.9,56.8,90.3,67.0,No,Secondary,No,8.8,C,Poor
87988,Female,19,12,70.0,8.0,0.6,87.6,40.9,65.6,No,High School,No,9.5,D,Poor
87989,Other,17,9,78.3,2.6,13.8,76.7,60.8,77.4,Yes,Master,Yes,9.0,B,Poor
87990,Female,20,11,66.0,3.5,9.5,75.0,53.7,63.3,No,High School,No,9.3,B,Poor
87991,Other,21,11,77.7,5.2,4.7,76.7,47.0,59.4,Yes,Secondary,Yes,4.3,A,Poor
87992,Female,19,11,64.8,9.3,14.3,44.9,54.6,61.2,No,Bachelor,Yes,9.5,C,Poor
87993,Other,21,11,73.7,10.9,8.3,72.6,77.0,47.6,Yes,Bachelor,Yes,6.3,A,Poor
87994,Female,21,11,62.5,1.2,5.6,86.2,82.8,77.4,No,Bachelor,Yes,9.6,C,Poor
87995,Female,15,12,92.4,9.7,10.1,53.1,44.2,42.5,Yes,Master,No,5.5,D,Poor
87996,Female,22,11,80.6,1.7,4.0,40.6,98.0,45.5,Yes,Bachelor,Yes,6.8,A,Poor
87997,Other,17,9,61.2,9.5,6.8,87.8,53.3,74.8,Yes,Bachelor,No,4.2,C,Poor
87998,Female,18,12,73.7,7.4,1.5,67.4,88.8,81.8,Yes,High School,Yes,9.7,D,Poor
87999,Male,20,10,57.1,5.4,12.0,55.9,71.6,65.2,Yes,High School,No,8.2,B,Poor
88000,Female,15,11,95.0,9.5,10.9,43.5,68.1,60.3,Yes,Bachelor,Yes,4.8,A,Poor
88001,Male,22,9,94.5,10.3,3.2,48.6,50.6,57.6,Yes,Secondary,No,7.4,D,Poor
88002,Male,19,10,90.3,3.1,13.0,64.6,74.4,45.9,Yes,Bachelor,No,6.7,C,Poor
88003,Male,15,9,67.2,9.1,2.0,43.4,66.4,50.0,Yes,Master,Yes,4.9,A,Poor
88004,Male,20,12,89.1,2.1,7.6,63.4,50.2,94.1,Yes,Master,Yes,6.7,B,Poor
88005,Male,19,11,68.8,7.2,9.3,69.7,77.6,60.5,Yes,Secondary,Yes,5.7,D,Poor
88006,Male,21,9,81.1,5.2,10.6,91.2,65.9,61.3,No,Bachelor,No,9.1,C,Poor
88007,Other,17,9,99.7,6.6,10.1,92.3,67.5,57.0,No,Secondary,No,9.0,A,Poor
88008,Male,18,10,64.4,1.7,8.1,73.0,42.2,45.2,Yes,Secondary,Yes,6.4,D,Poor
88009,Male,21,9,55.7,9.2,7.0,56.5,71.4,88.9,Yes,Secondary,No,4.9,B,Poor
88010,Male,16,11,57.2,11.2,8.2,40.7,92.1,59.0,No,High School,Yes,9.1,A,Poor
88011,Other,15,9,60.0,5.6,0.9,53.5,77.0,96.4,Yes,High School,Yes,7.1,C,Poor
88012,Other,16,12,78.9,10.3,5.0,45.1,90.2,68.8,No,Bachelor,Yes,6.5,D,Poor
88013,Male,22,11,96.6,7.1,9.8,88.5,54.1,69.9,No,High School,No,4.9,B,Poor
88014,Other,16,11,88.6,2.1,7.7,76.7,66.8,42.0,No,Bachelor,No,9.6,C,Poor
88015,Female,16,10,62.5,5.9,5.8,71.5,45.4,84.2,Yes,Secondary,No,6.0,D,Poor
88016,Other,16,9,71.7,11.5,0.4,68.8,80.8,45.4,No,Secondary,Yes,6.4,D,Poor
88017,Female,20,11,97.7,7.8,7.9,68.6,77.1,51.9,No,High School,Yes,6.1,A,Poor
88018,Female,22,9,80.5,11.8,10.3,53.8,85.5,89.9,No,High School,No,4.0,D,Poor
88019,Female,22,11,65.0,5.6,13.7,77.0,42.2,65.3,No,High School,No,4.2,C,Poor
88020,Female,19,10,55.6,11.8,6.3,66.4,97.5,48.4,Yes,Bachelor,Yes,9.0,C,Poor
88021,Female,18,9,97.4,6.1,4.4,71.2,82.6,49.4,No,Bachelor,No,4.5,B,Poor
88022,Male,17,10,79.2,9.0,13.1,79.1,76.1,94.2,No,Bachelor,No,7.6,C,Poor
88023,Other,20,11,77.9,10.7,15.0,68.0,53.9,50.6,No,Master,Yes,5.5,B,Poor
88024,Female,22,10,90.8,11.1,14.3,65.8,57.3,49.5,No,Master,Yes,9.8,A,Poor
88025,Other,21,10,92.8,8.3,4.7,72.8,69.1,47.0,Yes,Master,Yes,7.8,D,Poor
88026,Female,19,10,70.4,8.3,11.5,89.0,79.5,60.7,No,High School,Yes,5.4,D,Poor
88027,Male,20,12,95.2,10.5,14.1,49.7,63.6,63.2,No,High School,Yes,8.8,B,Poor
88028,Male,19,11,78.2,4.8,9.2,90.6,69.1,77.9,No,High School,Yes,9.4,B,Poor
88029,Other,19,9,96.0,5.6,10.5,42.5,84.8,65.4,No,High School,No,4.9,D,Poor
88030,Other,15,9,91.8,7.9,6.1,84.7,83.4,59.0,Yes,Secondary,Yes,5.7,D,Poor
88031,Male,16,12,92.6,10.3,3.7,76.4,62.0,45.8,No,High School,No,9.2,B,Poor
88032,Other,19,10,89.4,2.9,11.0,44.7,98.5,97.9,Yes,Secondary,Yes,8.1,C,Poor
88033,Male,20,9,66.7,6.2,11.0,76.5,76.4,81.6,Yes,High School,No,5.6,A,Poor
88034,Other,15,11,83.8,5.9,5.8,40.3,93.2,53.7,No,Bachelor,No,7.0,B,Poor
88035,Other,17,11,95.5,3.4,2.2,42.0,69.3,54.9,No,Master,Yes,4.7,C,Poor
88036,Female,18,9,67.5,5.1,8.3,76.6,79.6,78.0,Yes,Secondary,No,5.3,D,Poor
88037,Male,20,11,66.4,3.7,10.1,60.2,54.1,96.2,No,High School,No,6.3,A,Poor
88038,Other,15,12,62.5,5.9,12.0,75.8,43.2,78.2,Yes,Master,No,5.1,A,Poor
88039,Male,20,11,87.4,3.4,11.7,43.8,81.4,80.7,No,Bachelor,Yes,8.3,C,Poor
88040,Male,16,11,78.2,8.4,12.4,65.8,64.0,94.9,Yes,Master,No,7.6,A,Poor
88041,Female,22,9,65.1,4.6,4.1,81.3,72.8,80.3,No,Secondary,No,9.3,C,Poor
88042,Other,15,11,81.5,8.0,10.3,58.6,94.3,76.6,No,Master,Yes,5.1,A,Poor
88043,Female,19,12,79.1,4.7,0.1,49.8,62.3,98.6,No,High School,Yes,5.6,D,Poor
88044,Male,20,9,92.2,11.2,0.4,62.8,64.6,45.8,Yes,Secondary,No,4.6,D,Poor
88045,Male,15,9,65.0,7.0,10.4,54.6,85.2,72.1,Yes,High School,Yes,6.3,D,Poor
88046,Female,18,12,59.8,6.3,9.2,54.4,61.9,41.3,No,Master,Yes,9.5,A,Poor
88047,Female,21,11,62.5,10.3,3.3,71.5,77.8,52.1,Yes,Master,Yes,8.6,C,Poor
88048,Female,22,12,86.5,7.4,9.3,87.8,67.1,87.1,Yes,Bachelor,Yes,4.6,C,Poor
88049,Other,20,11,78.4,9.2,14.8,72.4,47.4,98.3,No,High School,Yes,8.7,C,Poor
88050,Female,22,11,94.4,2.2,8.3,68.5,72.1,46.4,Yes,Bachelor,No,9.9,C,Poor
88051,Other,22,11,77.2,1.3,10.5,42.4,85.2,98.3,No,Master,No,6.0,A,Poor
88052,Other,22,12,82.0,4.4,6.3,73.7,87.6,43.3,Yes,Secondary,No,10.0,D,Poor
88053,Male,16,11,57.9,1.1,6.6,77.3,74.7,45.4,No,Secondary,No,5.7,C,Poor
88054,Female,15,12,72.3,8.8,3.2,85.5,76.5,42.7,No,Master,No,8.6,C,Poor
88055,Male,21,10,89.5,8.2,13.8,89.0,74.4,81.5,Yes,High School,Yes,7.0,D,Poor
88056,Male,16,11,58.6,6.5,10.1,84.7,70.4,88.2,Yes,High School,No,6.0,C,Poor
88057,Other,16,11,57.7,8.4,4.4,65.7,65.6,98.9,No,Master,Yes,5.0,D,Poor
88058,Other,16,9,75.2,6.2,4.5,56.2,93.0,54.7,No,High School,Yes,9.7,C,Poor
88059,Other,21,12,93.2,5.9,7.8,69.9,99.1,65.5,Yes,Secondary,Yes,6.4,C,Poor
88060,Female,18,12,87.7,5.7,13.4,86.4,87.7,40.4,Yes,Bachelor,No,6.7,A,Poor
88061,Other,20,11,86.8,5.3,0.0,45.6,75.3,77.9,No,Master,Yes,7.3,D,Poor
88062,Female,17,10,94.9,8.0,12.0,68.6,76.3,55.9,No,Bachelor,No,8.9,C,Poor
88063,Other,15,12,65.7,1.8,6.3,42.3,41.9,87.9,Yes,High School,Yes,7.8,A,Poor
88064,Male,20,10,55.9,8.3,10.5,62.4,51.2,70.1,No,High School,No,6.3,D,Poor
88065,Other,16,9,71.7,8.9,9.1,60.2,63.6,45.8,No,Bachelor,Yes,4.2,B,Poor
88066,Male,16,9,70.7,7.9,1.8,54.1,91.2,93.1,Yes,Master,No,9.3,A,Poor
88067,Female,17,11,56.5,6.0,3.0,98.0,72.2,64.1,No,Bachelor,Yes,4.9,D,Poor
88068,Other,15,10,95.0,4.6,11.3,57.6,43.3,90.3,No,Master,Yes,5.5,B,Poor
88069,Female,21,10,58.0,2.9,5.5,98.7,74.8,99.5,No,Secondary,No,6.7,A,Poor
88070,Male,20,12,72.5,6.7,13.4,52.4,96.8,90.0,No,Secondary,No,5.9,C,Poor
88071,Other,16,11,68.6,3.1,10.9,47.9,81.6,64.6,No,High School,No,9.6,A,Poor
88072,Other,18,9,94.7,11.0,5.7,54.3,71.4,54.2,Yes,Master,No,9.5,C,Poor
88073,Female,21,9,96.3,10.5,0.1,55.3,97.0,77.9,No,High School,Yes,7.0,C,Poor
88074,Male,15,10,68.1,6.6,1.5,90.5,93.4,81.3,Yes,Bachelor,No,8.3,A,Poor
