id,student_id,module_id,attendance_percentage,internal_marks,assignment_marks,quiz_marks,midterm_marks,final_exam_marks,total_marks,grade,result
3920,803,69,59.1,29.84,11.29,11.7,28.91,43.04,59.83,B,Pass
3921,803,65,67.54,20.44,11.45,13.06,27.26,29.46,48.71,C,Pass
3922,803,68,60.23,21.86,11.98,5.29,29.49,32.59,48.33,C,Pass
3923,803,67,60.12,33.08,22.76,16.23,37.53,61.14,81.05,A+,Pass
3924,804,92,40.86,11.61,14.13,2.0,22.34,33.67,39.34,F,Fail
3925,804,96,41.49,10.23,7.84,6.48,15.46,26.79,31.72,F,Fail
3926,804,89,47.9,22.79,13.45,8.05,24.52,36.28,49.99,C,Pass
3927,804,90,40.49,15.92,3.26,10.5,21.49,30.02,39.26,F,Fail
3928,805,35,59.06,25.0,12.7,12.17,27.22,35.63,53.9,B,Pass
3929,805,45,56.34,21.63,16.69,14.69,33.74,48.59,64.38,B+,Pass
3930,805,41,52.64,22.32,13.24,12.87,26.41,48.28,58.62,B,Pass
3931,805,33,51.49,22.78,19.64,17.33,31.92,53.21,68.71,B+,Pass
3932,806,24,69.71,20.68,13.32,8.63,18.87,47.23,51.46,B,Pass
3933,806,27,66.01,33.2,13.15,14.67,42.15,50.77,73.96,A,Pass
3934,806,17,72.05,20.01,11.97,8.14,35.79,39.19,55.05,B,Pass
3935,806,30,73.39,16.52,14.42,9.15,31.45,40.12,53.05,B,Pass
3936,807,55,60.41,28.27,20.2,11.39,41.09,57.17,75.14,A,Pass
3937,807,60,66.84,30.0,19.3,17.62,33.95,49.4,71.56,A,Pass
3938,807,56,62.66,30.57,22.31,10.39,33.43,41.85,65.65,B+,Pass
3939,807,53,61.42,23.32,18.21,13.3,27.72,52.59,64.0,B+,Pass
3940,808,89,75.53,34.03,21.31,13.51,39.04,63.09,81.25,A+,Pass
3941,808,81,72.96,28.7,17.65,9.85,26.62,48.7,62.37,B+,Pass
3942,808,85,74.74,35.02,18.18,11.02,31.95,49.61,69.42,B+,Pass
3943,808,95,71.82,28.89,15.27,16.69,35.27,50.02,69.88,B+,Pass
3944,808,86,71.86,28.33,16.61,11.1,32.99,54.88,68.46,B+,Pass
3945,808,92,74.85,30.45,16.28,18.08,40.85,49.68,74.38,A,Pass
3946,809,104,48.93,22.91,10.52,15.45,34.39,50.24,64.02,B+,Pass
3947,809,107,56.35,25.75,14.11,12.86,31.41,50.44,64.19,B+,Pass
3948,809,106,59.14,20.59,13.36,7.24,22.78,33.72,46.38,C,Pass
3949,809,108,65.07,28.86,19.5,19.01,43.59,55.7,79.52,A,Pass
3950,810,2,59.19,32.42,14.64,14.2,44.3,50.79,75.01,A,Pass
3951,810,10,57.62,27.16,19.06,16.25,39.76,47.79,71.51,A,Pass
3952,810,5,61.02,28.21,15.73,14.61,32.03,47.28,65.78,B+,Pass
3953,810,8,55.88,28.53,12.7,13.21,22.79,43.56,57.67,B,Pass
3954,810,7,62.89,29.11,17.08,12.17,31.85,58.65,70.76,A,Pass
3955,811,38,94.32,37.91,20.78,12.36,37.42,60.59,80.43,A+,Pass
3956,811,36,97.89,27.31,23.34,15.32,37.39,65.13,79.74,A,Pass
3957,811,37,92.28,33.58,20.89,15.47,42.95,60.25,82.47,A+,Pass
3958,811,35,87.04,36.84,25.0,16.68,43.05,74.22,92.92,O,Pass
3959,812,96,64.52,30.44,17.39,12.59,32.63,49.75,68.0,B+,Pass
3960,812,84,74.66,28.06,14.84,11.39,24.32,56.39,64.14,B+,Pass
3961,812,93,70.82,35.11,23.55,18.88,34.38,54.98,79.26,A,Pass
3962,812,87,69.87,31.99,20.0,15.07,22.39,60.89,71.14,A,Pass
3963,812,85,79.2,28.11,13.2,14.32,38.87,51.22,69.83,B+,Pass
3964,812,95,65.55,31.11,18.93,20.0,33.77,60.74,78.35,A,Pass
3965,813,55,70.67,17.67,14.87,12.81,23.35,34.24,48.84,C,Pass
3966,813,53,58.09,19.45,13.94,14.67,24.61,34.91,51.24,B,Pass
3967,813,49,59.19,5.47,9.44,2.07,20.29,39.8,36.27,F,Fail
3968,813,58,43.39,29.6,14.53,12.03,34.77,44.9,64.96,B+,Pass
3969,814,15,75.34,26.41,18.76,10.25,28.96,40.28,59.11,B,Pass
3970,814,3,71.98,27.04,15.86,13.64,28.29,47.09,62.8,B+,Pass
3971,814,14,65.85,21.31,19.78,11.62,28.13,55.92,64.54,B+,Pass
3972,814,1,80.28,21.4,12.31,7.65,27.1,28.65,46.37,C,Pass
3973,814,8,64.81,21.22,7.57,3.7,20.9,48.92,48.77,C,Pass
3974,815,18,48.88,28.55,14.23,6.81,30.46,29.48,52.36,B,Pass
3975,815,17,54.33,22.81,10.91,11.17,18.78,39.2,49.03,C,Pass
3976,815,20,60.69,23.42,11.75,6.35,35.32,50.27,60.7,B+,Pass
3977,815,19,64.01,24.15,15.34,7.34,37.31,42.99,60.6,B+,Pass
3978,816,103,70.87,27.69,12.57,13.46,36.16,45.56,64.94,B+,Pass
3979,816,106,67.83,18.03,15.4,13.62,32.15,56.93,64.63,B+,Pass
3980,816,98,65.05,27.97,18.72,6.02,26.74,51.36,61.82,B+,Pass
3981,816,101,66.08,35.44,15.28,14.14,34.42,58.46,75.39,A,Pass
3982,816,110,66.02,27.24,22.04,20.0,33.01,51.72,73.08,A,Pass
3983,817,59,90.73,40.0,15.99,11.81,34.04,64.05,79.21,A,Pass
3984,817,55,94.33,23.03,19.47,11.71,29.81,53.47,65.02,B+,Pass
3985,817,53,84.78,34.97,23.17,11.25,40.71,59.84,80.65,A+,Pass
3986,817,51,88.57,26.92,19.4,14.79,40.34,52.41,73.25,A,Pass
3987,818,88,35.66,16.45,5.31,4.38,16.99,37.08,38.34,F,Fail
3988,818,93,32.22,19.5,11.51,6.45,22.58,35.1,45.25,C,Pass
3989,818,96,30.0,22.31,15.35,13.96,24.42,54.72,62.02,B+,Pass
3990,818,94,30.0,14.61,3.59,4.61,20.49,38.77,39.38,F,Fail
3991,818,82,35.64,21.92,7.17,11.16,24.28,31.77,46.37,C,Pass
3992,818,89,33.34,19.02,13.02,7.15,25.52,24.31,42.39,C,Pass
3993,819,23,94.66,34.18,16.95,15.92,42.57,75.0,88.11,A+,Pass
3994,819,19,92.94,29.05,22.28,18.97,44.08,59.96,82.94,A+,Pass
3995,819,30,99.99,36.56,23.18,20.0,45.21,67.35,91.59,O,Pass
3996,819,26,93.44,40.0,25.0,20.0,48.71,59.48,92.11,O,Pass
3997,820,82,96.52,32.65,24.94,13.61,46.57,63.99,86.26,A+,Pass
3998,820,81,92.71,37.25,16.76,20.0,44.15,61.1,85.92,A+,Pass
3999,820,83,83.32,34.37,19.93,16.37,47.65,59.69,85.02,A+,Pass
4000,820,84,94.94,39.22,25.0,20.0,50.0,75.0,99.61,O,Pass
4001,821,68,81.34,33.54,22.47,20.0,43.19,74.65,92.18,O,Pass
4002,821,66,79.76,33.99,25.0,20.0,39.94,52.0,81.23,A+,Pass
4003,821,69,86.64,37.0,24.86,14.08,44.7,60.77,86.19,A+,Pass
4004,821,65,87.72,37.48,22.76,17.45,42.08,62.47,86.76,A+,Pass
4005,821,70,81.87,31.75,20.75,12.98,31.35,42.78,66.3,B+,Pass
4006,821,67,81.02,26.57,16.83,10.4,25.63,52.59,62.57,B+,Pass
4007,822,36,56.97,20.89,21.82,6.34,17.94,51.6,55.39,B,Pass
4008,822,33,58.22,26.36,17.56,14.7,33.51,41.31,63.58,B+,Pass
4009,822,37,64.31,33.49,21.94,11.18,42.9,48.15,75.03,A,Pass
4010,822,35,70.62,25.55,7.91,9.37,24.17,38.16,50.52,B,Pass
4011,823,88,78.0,40.0,18.3,18.28,39.49,64.75,86.42,A+,Pass
4012,823,91,90.25,39.36,21.08,11.59,34.08,71.8,84.46,A+,Pass
4013,823,93,84.9,40.0,21.76,20.0,34.24,61.25,84.41,A+,Pass
4014,823,87,78.79,29.54,19.67,14.27,41.67,58.62,77.97,A,Pass
4015,824,98,79.71,31.18,17.83,19.75,40.48,51.91,77.06,A,Pass
4016,824,103,64.09,35.79,24.46,19.96,36.27,51.37,79.77,A,Pass
4017,824,102,73.63,25.15,19.28,10.21,41.26,49.43,69.08,B+,Pass
4018,824,99,74.43,31.44,19.1,17.1,36.74,61.83,79.14,A,Pass
4019,824,101,69.81,23.62,14.3,13.28,30.81,50.67,63.22,B+,Pass
4020,824,100,81.57,23.94,16.75,11.92,31.83,43.47,60.83,B+,Pass
4021,825,52,93.19,38.06,17.49,17.59,50.0,70.65,92.79,O,Pass
4022,825,51,94.49,40.0,22.08,16.43,49.46,63.21,91.28,O,Pass
4023,825,53,90.15,33.87,24.59,17.7,42.69,55.92,83.06,A+,Pass
4024,825,49,95.46,38.28,25.0,20.0,40.98,63.71,89.36,A+,Pass
4025,826,107,46.94,23.52,15.21,11.31,26.73,41.96,56.45,B,Pass
4026,826,99,43.62,28.56,15.53,9.56,24.52,41.96,57.12,B,Pass
4027,826,111,53.34,23.94,9.36,6.54,22.7,40.31,49.14,C,Pass
4028,826,97,47.2,18.53,10.18,9.9,35.45,32.86,51.34,B,Pass
4029,826,102,43.9,26.7,16.19,17.45,35.37,50.18,69.65,B+,Pass
4030,826,105,38.73,21.09,14.4,12.35,16.58,37.98,48.49,C,Pass
4031,827,1,86.43,29.0,17.38,15.4,46.81,61.6,81.31,A+,Pass
4032,827,8,80.34,33.4,23.73,20.0,37.14,66.77,85.93,A+,Pass
4033,827,5,83.15,25.13,20.08,15.88,42.9,59.14,77.59,A,Pass
4034,827,4,91.97,34.83,12.39,13.81,39.26,62.97,78.29,A,Pass
4035,827,2,80.74,30.38,20.7,10.25,26.49,63.06,71.27,A,Pass
4036,827,3,92.43,24.95,17.15,15.14,24.08,71.82,72.46,A,Pass
4037,828,23,96.52,27.56,13.12,13.64,23.53,34.68,53.79,B,Pass
4038,828,31,93.21,31.35,12.56,12.61,39.8,52.33,71.32,A,Pass
4039,828,22,93.95,30.57,14.29,6.11,28.99,47.95,60.93,B+,Pass
4040,828,24,87.52,32.14,17.01,8.92,25.19,53.31,64.81,B+,Pass
4041,828,19,91.58,29.55,17.36,20.0,32.26,42.27,67.57,B+,Pass
4042,829,102,64.72,27.0,18.29,8.04,31.72,47.67,62.94,B+,Pass
4043,829,100,66.69,32.81,21.18,15.83,42.05,69.92,86.45,A+,Pass
4044,829,104,70.05,33.37,22.83,13.06,40.79,57.51,79.58,A,Pass
4045,829,111,65.38,29.4,16.79,15.71,40.22,41.67,68.83,B+,Pass
4046,829,107,79.75,35.45,23.09,17.07,42.47,50.71,80.4,A+,Pass
4047,830,60,63.64,23.8,16.31,12.05,36.78,53.81,67.95,B+,Pass
4048,830,56,63.4,22.81,14.6,15.14,29.99,46.54,61.53,B+,Pass
4049,830,53,64.69,26.99,14.39,18.93,43.28,62.7,79.62,A,Pass
4050,830,54,72.39,22.75,17.62,8.23,23.96,42.83,54.5,B,Pass
4051,831,2,100.0,33.78,19.84,13.01,37.14,57.76,76.86,A,Pass
4052,831,4,97.97,31.84,16.76,18.51,40.76,54.12,77.51,A,Pass
4053,831,3,84.33,30.2,24.33,14.84,34.25,61.21,77.94,A,Pass
4054,831,10,92.33,39.85,14.64,11.84,37.46,67.0,81.69,A+,Pass
4055,831,16,93.49,25.21,21.49,15.45,33.49,64.37,75.7,A,Pass
4056,831,8,90.11,32.95,16.31,15.42,33.52,60.19,75.56,A,Pass
4057,832,70,69.04,24.79,22.2,17.73,28.36,31.58,59.06,B,Pass
4058,832,73,65.98,31.97,17.87,15.52,34.85,48.71,71.05,A,Pass
4059,832,66,71.74,22.04,11.83,10.83,34.31,45.59,59.6,B,Pass
4060,832,77,65.56,36.29,14.06,15.3,40.74,57.22,78.49,A,Pass
4061,832,68,66.75,32.94,19.5,12.28,38.35,52.58,74.12,A,Pass
4062,832,79,56.19,30.47,17.54,18.52,39.58,62.76,80.59,A+,Pass
4063,833,48,58.64,25.27,14.51,15.09,34.72,56.6,69.76,B+,Pass
4064,833,38,53.75,30.25,15.37,14.8,37.14,50.97,71.03,A,Pass
4065,833,45,55.0,26.48,20.07,20.0,32.99,55.38,73.61,A,Pass
4066,833,42,66.74,33.1,16.96,15.11,37.45,62.59,78.81,A,Pass
4067,833,35,68.94,26.71,17.2,12.89,32.17,48.96,65.62,B+,Pass
4068,834,7,30.0,9.47,11.03,5.45,17.83,35.44,37.33,F,Fail
4069,834,3,34.51,18.85,18.84,8.14,20.99,37.61,49.08,C,Pass
4070,834,2,33.5,18.68,11.11,11.22,13.78,45.67,47.6,C,Pass
4071,834,9,30.0,8.1,10.31,2.24,29.11,49.42,46.91,C,Pass
4072,834,8,30.0,10.52,7.91,6.67,11.88,36.54,34.75,F,Fail
4073,834,10,40.21,18.58,15.81,8.65,16.55,44.23,48.85,C,Pass
4074,835,92,73.82,39.1,23.95,18.08,38.73,52.69,82.12,A+,Pass
4075,835,81,74.96,29.62,19.73,12.78,48.09,65.93,83.91,A+,Pass
4076,835,94,76.86,21.42,17.39,13.92,32.04,47.45,62.79,B+,Pass
4077,835,85,73.2,36.03,24.99,17.75,47.5,54.69,86.16,A+,Pass
4078,836,94,98.86,38.74,25.0,16.19,42.45,60.88,87.1,A+,Pass
4079,836,90,100.0,33.93,24.44,18.62,37.61,61.08,83.35,A+,Pass
4080,836,93,95.06,30.76,23.17,18.99,43.03,62.34,84.75,A+,Pass
4081,836,83,96.99,34.99,15.49,14.25,45.22,55.14,79.15,A,Pass
4082,836,86,98.18,36.14,16.57,20.0,35.5,50.95,76.23,A,Pass
4083,837,21,47.16,25.19,10.1,14.5,23.95,33.88,51.67,B,Pass
4084,837,20,51.5,16.84,14.59,8.43,33.64,56.81,61.8,B+,Pass
4085,837,18,44.03,25.97,13.79,10.73,25.47,43.09,56.71,B,Pass
4086,837,24,35.81,20.81,12.46,11.12,15.91,43.26,49.09,C,Pass
4087,837,23,50.31,14.47,9.34,4.59,27.0,37.7,44.36,C,Pass
4088,837,19,40.87,15.66,5.25,5.93,22.46,35.17,40.54,C,Pass
4089,838,65,82.96,33.35,19.4,14.43,29.74,54.22,71.82,A,Pass
4090,838,69,85.95,26.69,15.92,17.21,29.96,48.49,65.93,B+,Pass
4091,838,68,80.4,37.51,25.0,14.75,44.55,56.68,84.85,A+,Pass
4092,838,67,86.29,36.06,23.79,14.36,48.69,52.81,83.72,A+,Pass
4093,839,68,71.09,28.25,16.48,13.61,31.45,60.99,71.71,A,Pass
4094,839,65,67.09,31.45,25.0,16.3,45.22,52.15,80.82,A+,Pass
4095,839,67,65.71,28.17,21.29,12.33,30.97,59.57,72.05,A,Pass
4096,839,69,67.43,20.42,13.41,14.29,32.68,56.91,65.62,B+,Pass
4097,840,34,30.0,10.75,9.0,5.9,14.56,34.33,35.22,F,Fail
4098,840,46,30.5,21.38,11.83,3.93,21.92,21.33,38.29,F,Fail
4099,840,39,39.26,14.52,12.13,7.07,17.5,36.52,41.44,C,Pass
4100,840,40,30.0,14.79,6.42,2.67,19.79,34.69,37.38,F,Fail
4101,841,84,53.46,7.86,8.65,9.68,20.87,43.09,42.78,C,Pass
4102,841,81,62.29,25.29,13.66,7.99,22.3,44.89,54.2,B,Pass
4103,841,82,56.0,25.86,17.05,10.6,32.17,48.76,63.89,B+,Pass
4104,841,85,56.11,20.08,12.55,9.72,27.26,51.49,57.58,B,Pass
4105,841,83,63.2,15.28,14.16,6.05,24.98,53.65,53.86,B,Pass
4106,841,86,55.83,28.35,15.56,10.46,20.96,47.48,58.26,B,Pass
4107,842,4,51.25,23.26,20.23,18.05,35.67,40.47,65.46,B+,Pass
4108,842,5,50.32,19.26,14.17,4.19,20.22,39.67,46.01,C,Pass
4109,842,3,51.98,15.55,11.35,8.85,19.79,34.51,42.74,C,Pass
4110,842,1,56.58,24.52,9.83,9.11,24.9,38.54,51.18,B,Pass
4111,843,64,76.64,21.99,15.46,12.09,29.25,49.65,61.02,B+,Pass
4112,843,50,78.25,30.67,13.6,11.93,21.77,41.68,57.08,B,Pass
4113,843,59,74.26,37.36,20.13,16.93,41.55,51.74,80.11,A+,Pass
4114,843,55,75.01,35.55,18.48,13.67,34.17,54.48,74.51,A,Pass
4115,843,54,76.59,21.81,22.1,11.41,32.0,53.29,66.32,B+,Pass
4116,844,52,55.04,29.07,16.19,7.98,19.14,33.98,50.43,B,Pass
4117,844,49,58.78,29.4,13.37,14.52,34.29,57.74,71.41,A,Pass
4118,844,53,55.94,32.1,15.9,11.98,33.53,57.72,72.1,A,Pass
4119,844,51,63.15,32.81,19.5,11.7,40.46,35.85,67.02,B+,Pass
4120,845,109,56.63,22.31,14.5,13.59,37.11,53.3,67.18,B+,Pass
4121,845,101,43.13,22.79,14.03,15.99,27.02,37.7,56.1,B,Pass
4122,845,99,55.9,23.28,15.07,17.75,25.47,41.2,58.51,B,Pass
4123,845,112,54.0,26.66,12.14,10.41,31.5,62.74,68.42,B+,Pass
4124,845,105,46.01,21.95,12.62,13.36,16.34,39.67,49.39,C,Pass
4125,845,103,56.53,29.46,16.55,16.48,38.86,45.19,70.11,A,Pass
4126,846,32,57.02,40.0,25.0,20.0,44.14,66.9,93.29,O,Pass
4127,846,22,54.0,31.97,17.84,17.39,42.61,51.62,77.2,A,Pass
4128,846,25,60.37,30.31,24.96,13.73,26.53,51.94,69.51,B+,Pass
4129,846,31,61.19,35.41,18.23,17.01,49.92,69.83,91.05,O,Pass
4130,846,27,52.94,36.64,14.88,16.48,42.35,68.31,85.56,A+,Pass
4131,847,55,48.29,24.23,16.68,15.07,40.13,38.8,64.49,B+,Pass
4132,847,52,43.75,25.65,20.15,11.34,35.04,43.65,64.44,B+,Pass
4133,847,53,51.43,23.99,17.71,4.74,34.35,35.0,54.96,B,Pass
4134,847,49,41.75,22.61,14.3,12.12,28.28,43.04,57.32,B,Pass
4135,848,15,63.03,30.79,6.96,13.43,30.53,51.66,64.26,B+,Pass
4136,848,2,71.48,23.29,16.2,10.16,31.08,41.22,57.98,B,Pass
4137,848,16,62.83,27.31,18.26,13.94,41.93,55.95,75.0,A,Pass
4138,848,14,68.88,26.5,8.31,8.41,27.96,46.31,56.36,B,Pass
4139,848,6,71.91,25.44,18.33,11.9,28.25,39.32,58.47,B,Pass
4140,849,75,97.67,33.27,21.66,15.28,43.16,57.88,81.53,A+,Pass
4141,849,66,93.85,38.52,21.86,17.52,46.93,49.47,83.31,A+,Pass
4142,849,70,95.38,38.01,21.16,11.43,32.78,49.88,72.85,A,Pass
4143,849,67,83.65,37.16,16.37,14.09,42.9,59.93,81.59,A+,Pass
4144,850,69,83.76,38.23,24.04,16.3,45.99,68.3,91.75,O,Pass
4145,850,65,70.48,30.13,19.84,15.73,37.65,58.23,76.87,A,Pass
4146,850,70,79.9,33.15,23.46,19.16,44.73,62.84,87.23,A+,Pass
4147,850,67,78.62,33.44,23.58,20.0,37.9,75.0,90.1,O,Pass
4148,850,72,78.43,33.25,20.02,12.35,38.54,66.08,80.92,A+,Pass
4149,850,71,71.63,27.62,24.1,15.48,40.14,61.6,80.0,A+,Pass
4150,851,46,65.41,23.12,11.71,8.47,22.8,41.02,51.02,B,Pass
4151,851,39,69.68,23.21,4.8,5.38,24.68,48.24,51.07,B,Pass
4152,851,43,68.14,22.85,14.33,8.3,19.92,30.1,45.31,C,Pass
4153,851,41,68.55,37.96,16.59,18.91,34.87,55.02,78.18,A,Pass
4154,851,37,61.87,18.02,13.24,8.71,27.46,35.02,48.74,C,Pass
4155,851,35,63.97,30.81,14.95,11.6,38.03,41.8,65.7,B+,Pass
4156,852,22,56.3,25.54,14.66,9.17,33.46,57.1,66.6,B+,Pass
4157,852,28,41.62,23.13,15.9,11.91,24.79,43.51,56.58,B,Pass
4158,852,17,56.41,25.31,13.16,8.77,28.77,43.54,57.01,B,Pass
4159,852,24,49.32,27.32,16.43,11.96,34.67,45.85,64.94,B+,Pass
4160,852,25,58.93,25.57,22.31,8.0,42.32,61.31,75.48,A,Pass
4161,852,19,53.83,17.94,12.54,15.06,27.09,28.07,48.16,C,Pass
4162,853,104,69.38,34.9,18.71,11.88,39.59,52.11,74.99,A,Pass
4163,853,101,72.45,28.11,16.06,14.82,38.94,54.38,72.74,A,Pass
4164,853,105,85.84,33.14,17.96,16.2,42.08,75.0,87.89,A+,Pass
4165,853,98,76.97,25.47,16.54,10.29,27.2,60.98,66.55,B+,Pass
4166,854,92,57.34,33.0,20.31,11.07,42.1,53.42,76.14,A,Pass
4167,854,84,54.69,26.46,18.57,12.76,30.39,47.15,64.24,B+,Pass
4168,854,87,65.58,32.05,25.0,13.1,35.41,61.03,78.76,A,Pass
4169,854,83,66.5,25.39,20.11,17.35,28.46,46.39,65.29,B+,Pass
4170,854,90,54.04,29.2,20.49,13.03,39.76,46.37,70.83,A,Pass
4171,854,86,57.39,28.24,13.19,10.02,27.5,54.48,63.58,B+,Pass
4172,855,20,75.74,30.68,19.48,14.74,36.08,51.92,72.78,A,Pass
4173,855,24,83.34,25.12,17.86,13.76,39.84,62.7,75.77,A,Pass
4174,855,21,80.97,27.04,24.37,12.15,30.43,59.5,72.32,A,Pass
4175,855,23,84.07,33.21,16.33,14.93,31.46,50.85,70.07,A,Pass
4176,855,26,85.05,26.38,15.79,13.52,38.24,46.43,67.05,B+,Pass
4177,855,19,86.13,16.71,12.04,19.09,22.79,44.31,54.79,B,Pass
4178,856,52,67.97,12.9,12.77,13.99,33.11,45.91,56.53,B,Pass
4179,856,54,68.87,23.82,15.43,5.87,38.74,52.37,64.83,B+,Pass
4180,856,56,70.48,24.71,20.36,9.69,33.38,43.26,62.22,B+,Pass
4181,856,49,75.68,24.1,17.16,12.76,29.09,44.73,60.71,B+,Pass
4182,856,51,60.81,24.39,15.82,7.75,28.62,44.88,57.65,B,Pass
4183,856,53,78.47,30.56,13.94,11.56,35.78,49.52,67.63,B+,Pass
4184,857,54,70.38,19.59,15.33,14.24,36.33,50.73,64.89,B+,Pass
4185,857,52,71.63,23.93,18.42,18.52,31.98,64.72,74.78,A,Pass
4186,857,60,68.48,39.7,20.04,13.32,35.9,58.15,79.62,A,Pass
4187,857,50,67.9,26.04,19.46,20.0,34.16,45.6,69.17,B+,Pass
4188,857,63,64.83,40.0,22.1,19.62,41.0,46.29,80.75,A+,Pass
4189,858,36,54.7,25.35,22.29,13.85,31.71,40.0,63.04,B+,Pass
4190,858,46,50.31,17.83,11.65,10.83,27.41,50.05,56.05,B,Pass
4191,858,42,39.09,29.57,14.93,13.88,31.91,54.09,68.89,B+,Pass
4192,858,37,43.22,23.23,10.44,2.0,18.47,41.52,45.4,C,Pass
4193,858,41,42.3,22.2,13.22,5.64,16.17,33.55,42.95,C,Pass
4194,858,47,46.39,28.6,8.94,12.99,26.63,43.08,57.79,B,Pass
4195,859,92,69.48,31.72,18.55,10.21,41.3,57.86,76.03,A,Pass
4196,859,95,60.61,29.94,19.0,8.35,30.23,54.66,67.37,B+,Pass
4197,859,86,62.82,23.16,14.7,13.12,35.18,50.4,65.14,B+,Pass
4198,859,83,62.29,26.05,13.38,9.5,34.07,53.99,65.36,B+,Pass
4199,859,88,55.5,24.91,15.25,10.85,34.94,50.69,65.1,B+,Pass
4200,860,97,36.34,26.15,13.73,14.4,20.75,48.26,58.66,B,Pass
4201,860,100,39.9,27.64,19.34,15.55,24.46,48.14,64.03,B+,Pass
4202,860,101,37.7,26.03,17.26,14.77,34.18,53.12,69.18,B+,Pass
4203,860,99,36.99,29.39,20.78,14.81,34.8,50.99,71.6,A,Pass
4204,861,5,96.08,35.66,19.23,17.88,38.86,52.42,78.35,A,Pass
4205,861,3,94.11,37.39,19.88,13.77,37.51,48.63,74.98,A,Pass
4206,861,14,100.0,39.73,21.57,16.41,44.79,63.43,88.69,A+,Pass
4207,861,11,100.0,30.21,24.42,11.86,43.93,57.47,79.59,A,Pass
4208,861,13,100.0,33.01,24.12,20.0,47.52,62.86,89.24,A+,Pass
4209,861,9,100.0,37.98,23.86,15.48,40.25,60.83,84.79,A+,Pass
4210,862,41,56.15,37.27,24.05,16.21,37.33,44.87,75.96,A,Pass
4211,862,43,58.81,31.49,18.97,19.25,24.63,56.04,71.42,A,Pass
4212,862,33,60.99,31.47,16.49,20.0,31.86,47.36,70.36,A,Pass
4213,862,36,63.12,24.52,10.73,10.62,33.34,36.88,55.75,B,Pass
4214,862,35,62.21,29.35,20.82,20.0,32.15,36.68,66.2,B+,Pass
4215,862,40,76.75,23.75,20.22,14.37,23.4,40.34,57.67,B,Pass
4216,863,12,73.21,38.23,21.13,16.89,37.09,62.65,83.79,A+,Pass
4217,863,11,68.44,29.23,21.82,19.25,36.37,62.42,80.28,A+,Pass
4218,863,4,69.87,40.0,19.41,14.04,37.06,57.28,80.04,A+,Pass
4219,863,10,72.3,22.76,16.82,17.91,36.07,46.16,66.64,B+,Pass
4220,863,3,74.71,30.22,20.24,14.75,45.69,53.58,78.43,A,Pass
4221,863,8,71.83,33.11,18.69,15.83,40.89,51.55,76.44,A,Pass
4222,864,3,63.59,29.08,21.8,13.88,27.72,43.23,64.23,B+,Pass
4223,864,1,55.25,30.96,16.44,15.74,39.72,58.99,77.31,A,Pass
4224,864,2,54.49,25.42,15.42,16.64,30.96,37.32,60.09,B+,Pass
4225,864,6,63.75,27.85,15.19,13.67,36.97,59.02,72.87,A,Pass
4226,865,103,67.92,33.03,23.29,17.28,34.49,64.08,81.63,A+,Pass
4227,865,97,67.9,27.58,19.37,16.63,37.65,59.51,76.45,A,Pass
4228,865,104,74.84,31.53,15.14,12.35,36.36,66.43,77.18,A,Pass
4229,865,99,73.85,31.8,15.17,14.14,37.54,52.6,72.36,A,Pass
4230,865,102,74.52,35.28,24.26,17.13,42.21,63.24,86.52,A+,Pass
4231,866,33,85.24,27.18,16.38,11.64,37.04,54.52,69.93,B+,Pass
4232,866,35,75.83,26.8,19.81,9.06,34.45,42.38,62.86,B+,Pass
4233,866,37,86.63,27.41,14.99,14.55,34.05,35.72,60.67,B+,Pass
4234,866,34,89.03,29.78,9.54,10.56,39.14,47.07,65.52,B+,Pass
4235,867,59,81.44,32.48,21.22,15.03,50.0,61.6,85.99,A+,Pass
4236,867,52,75.39,22.16,23.93,14.24,48.26,53.53,76.89,A,Pass
4237,867,60,83.23,27.4,17.33,13.16,25.7,38.99,58.26,B,Pass
4238,867,51,92.96,32.7,15.64,20.0,36.73,62.76,80.26,A+,Pass
4239,867,56,80.65,25.67,22.35,15.76,37.22,53.17,73.08,A,Pass
4240,868,83,89.2,31.93,16.53,15.3,32.88,40.35,65.5,B+,Pass
4241,868,84,93.73,25.79,24.32,13.78,40.67,66.68,80.96,A+,Pass
4242,868,81,96.14,33.87,25.0,16.63,39.76,61.02,83.6,A+,Pass
4243,868,85,85.75,32.21,25.0,17.19,45.92,56.06,83.82,A+,Pass
4244,869,5,98.97,25.43,16.36,9.88,25.0,42.81,56.67,B,Pass
4245,869,1,86.12,23.29,19.0,11.89,35.96,46.1,64.68,B+,Pass
4246,869,4,93.88,27.13,22.41,15.04,30.63,49.74,68.57,B+,Pass
4247,869,3,88.22,18.59,14.22,15.99,33.5,53.53,64.71,B+,Pass
4248,870,69,99.02,38.37,20.97,20.0,42.86,65.47,89.56,A+,Pass
4249,870,78,100.0,38.86,24.68,17.57,44.43,74.31,94.98,O,Pass
4250,870,74,95.94,25.82,15.32,13.25,38.52,62.22,73.96,A,Pass
4251,870,75,100.0,35.57,25.0,18.91,50.0,64.08,92.14,O,Pass
4252,870,73,100.0,29.96,18.03,20.0,42.91,60.13,81.71,A+,Pass
4253,870,76,96.36,40.0,24.5,17.71,50.0,65.0,93.99,O,Pass
4254,871,8,75.74,38.27,20.19,18.03,45.14,62.18,87.81,A+,Pass
4255,871,3,75.08,31.9,16.19,20.0,35.1,52.28,74.37,A,Pass
